id;description;information;brand;code_1;code_2;category;id_integration;code_integration;NCM;CEST;sale_unit;sale_unit_description;multiple_of_sale;physical_stock;available_stock;localization;promotion_date_initial;promotion_date_final;promotion_day;promotion_price;has_image;
8664;PARAF SEXT AÇO (8.8) 14X190 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8665;PARAF SEXT AÇO (8.8) 14X200 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8666;PARAF SEXT AÇO (8.8) 14X220 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8667;PARAF SEXT AÇO (8.8) 14X250 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8668;PARAF SEXT AÇO (8.8) 14X45 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8669;PARAF SEXT AÇO (8.8) 14X50 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;C1: A-43;;;-------;0;0;
8670;PARAF SEXT AÇO (8.8) 14X55 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8671;PARAF SEXT AÇO (8.8) 14X60 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8672;PARAF SEXT AÇO (8.8) 14X65 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8673;PARAF SEXT AÇO (8.8) 14X70 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8674;PARAF SEXT AÇO (8.8) 14X75 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8675;PARAF SEXT AÇO (8.8) 14X80 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8676;PARAF SEXT AÇO (8.8) 14X90 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 22;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8677;PARAF SEXT AÇO (8.8) 16X100 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8678;PARAF SEXT AÇO (8.8) 16X110 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8679;PARAF SEXT AÇO (8.8) 16X120 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8680;PARAF SEXT AÇO (8.8) 16X130 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8681;PARAF SEXT AÇO (8.8) 16X140 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8682;PARAF SEXT AÇO (8.8) 16X150 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;-0,03;C1: B-21;;;;0;0;
8683;PARAF SEXT AÇO (8.8) 16X160 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8684;PARAF SEXT AÇO (8.8) 16X170 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8685;PARAF SEXT AÇO (8.8) 16X180 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8686;PARAF SEXT AÇO (8.8) 16X190 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8687;PARAF SEXT AÇO (8.8) 16X200 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8688;PARAF SEXT AÇO (8.8) 16X220 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,2;0,2;;;;;0;0;
8689;PARAF SEXT AÇO (8.8) 16X250 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8690;PARAF SEXT AÇO (8.8) 16X50 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8691;PARAF SEXT AÇO (8.8) 16X55 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,8;0,8;C1: B-29;;;-------;0;0;
8692;PARAF SEXT AÇO (8.8) 16X60 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;2;2;;;;;0;0;
8693;PARAF SEXT AÇO (8.8) 16X65 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8695;PARAF SEXT AÇO (8.8) 16X80 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8696;PARAF SEXT AÇO (8.8) 16X90 MA ZINCADO AMARELO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8697;PARAF SEXT AÇO (8.8) 18X100 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8698;PARAF SEXT AÇO (8.8) 18X110 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8699;PARAF SEXT AÇO (8.8) 18X120 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8700;PARAF SEXT AÇO (8.8) 18X130 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8701;PARAF SEXT AÇO (8.8) 18X140 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8702;PARAF SEXT AÇO (8.8) 18X150 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8703;PARAF SEXT AÇO (8.8) 18X160 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8704;PARAF SEXT AÇO (8.8) 18X170 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8705;PARAF SEXT AÇO (8.8) 18X180 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8706;PARAF SEXT AÇO (8.8) 18X190 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8707;PARAF SEXT AÇO (8.8) 18X200 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8708;PARAF SEXT AÇO (8.8) 18X220 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8709;PARAF SEXT AÇO (8.8) 18X250 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8710;PARAF SEXT AÇO (8.8) 18X60 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8711;PARAF SEXT AÇO (8.8) 18X70 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8712;PARAF SEXT AÇO (8.8) 18X80 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,11;0,11;;;;-------;0;0;
8713;PARAF SEXT AÇO (8.8) 18X90 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 27;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8714;PARAF SEXT AÇO (8.8) 20X100 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8715;PARAF SEXT AÇO (8.8) 20X110 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8716;PARAF SEXT AÇO (8.8) 20X120 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8717;PARAF SEXT AÇO (8.8) 20X130 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,34;0,34;C1: B-32;;;-------;0;0;
8718;PARAF SEXT AÇO (8.8) 20X140 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8719;PARAF SEXT AÇO (8.8) 20X150 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8720;PARAF SEXT AÇO (8.8) 20X160 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,06;0,06;;;;;0;0;
8721;PARAF SEXT AÇO (8.8) 20X180 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8722;PARAF SEXT AÇO (8.8) 20X190 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8723;PARAF SEXT AÇO (8.8) 20X200 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,16;0,16;;;;;0;0;
8724;PARAF SEXT AÇO (8.8) 20X210 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8725;PARAF SEXT AÇO (8.8) 20X220 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8726;PARAF SEXT AÇO (8.8) 20X230 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8727;PARAF SEXT AÇO (8.8) 20X240 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8728;PARAF SEXT AÇO (8.8) 20X250 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8729;PARAF SEXT AÇO (8.8) 20X60 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8730;PARAF SEXT AÇO (8.8) 20X65 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8731;PARAF SEXT AÇO (8.8) 20X70 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8732;PARAF SEXT AÇO (8.8) 20X75 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8733;PARAF SEXT AÇO (8.8) 20X80 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8734;PARAF SEXT AÇO (8.8) 20X90 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 30;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8735;PARAF SEXT AÇO (8.8) 22X100 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8736;PARAF SEXT AÇO (8.8) 22X110 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8737;PARAF SEXT AÇO (8.8) 22X120 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8738;PARAF SEXT AÇO (8.8) 22X130 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8739;PARAF SEXT AÇO (8.8) 22X140 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8740;PARAF SEXT AÇO (8.8) 22X150 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8741;PARAF SEXT AÇO (8.8) 22X160 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8742;PARAF SEXT AÇO (8.8) 22X170 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8743;PARAF SEXT AÇO (8.8) 22X180 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8744;PARAF SEXT AÇO (8.8) 22X190 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8745;PARAF SEXT AÇO (8.8) 22X200 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8746;PARAF SEXT AÇO (8.8) 22X210 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8747;PARAF SEXT AÇO (8.8) 22X220 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8748;PARAF SEXT AÇO (8.8) 22X230 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8749;PARAF SEXT AÇO (8.8) 22X240 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8750;PARAF SEXT AÇO (8.8) 22X250 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8751;PARAF SEXT AÇO (8.8) 22X70 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8752;PARAF SEXT AÇO (8.8) 22X75 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8753;PARAF SEXT AÇO (8.8) 22X80 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8754;PARAF SEXT AÇO (8.8) 22X90 MA ZINCADO AMARELO (RP);PASSO 2,50MM / CHAVE 32;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8755;PARAF SEXT AÇO (8.8) 24X100 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8756;PARAF SEXT AÇO (8.8) 24X110 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8757;PARAF SEXT AÇO (8.8) 24X120 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8758;PARAF SEXT AÇO (8.8) 24X130 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8759;PARAF SEXT AÇO (8.8) 24X140 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8760;PARAF SEXT AÇO (8.8) 24X150 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8761;PARAF SEXT AÇO (8.8) 24X160 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8762;PARAF SEXT AÇO (8.8) 24X170 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8763;PARAF SEXT AÇO (8.8) 24X180 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8764;PARAF SEXT AÇO (8.8) 24X200 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,1;0,1;C1: B-45;;;;0;0;
8765;PARAF SEXT AÇO (8.8) 24X210 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8766;PARAF SEXT AÇO (8.8) 24X220 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8767;PARAF SEXT AÇO (8.8) 24X230 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8768;PARAF SEXT AÇO (8.8) 24X250 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8769;PARAF SEXT AÇO (8.8) 24X60 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8770;PARAF SEXT AÇO (8.8) 24X75 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8771;PARAF SEXT AÇO (8.8) 24X80 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8772;PARAF SEXT AÇO (8.8) 24X90 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 36;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8773;PARAF SEXT AÇO (8.8) 27X100 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8774;PARAF SEXT AÇO (8.8) 27X110 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8775;PARAF SEXT AÇO (8.8) 27X120 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8776;PARAF SEXT AÇO (8.8) 27X130 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8777;PARAF SEXT AÇO (8.8) 27X140 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8778;PARAF SEXT AÇO (8.8) 27X150 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8779;PARAF SEXT AÇO (8.8) 27X160 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8780;PARAF SEXT AÇO (8.8) 27X170 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8781;PARAF SEXT AÇO (8.8) 27X180 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8782;PARAF SEXT AÇO (8.8) 27X190 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8783;PARAF SEXT AÇO (8.8) 27X200 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8784;PARAF SEXT AÇO (8.8) 27X210 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8785;PARAF SEXT AÇO (8.8) 27X220 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8786;PARAF SEXT AÇO (8.8) 27X230 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8787;PARAF SEXT AÇO (8.8) 27X240 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8788;PARAF SEXT AÇO (8.8) 27X250 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8789;PARAF SEXT AÇO (8.8) 27X70 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8790;PARAF SEXT AÇO (8.8) 27X75 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8791;PARAF SEXT AÇO (8.8) 27X80 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8792;PARAF SEXT AÇO (8.8) 27X90 MA ZINCADO AMARELO (RP);PASSO 3,00MM / CHAVE 41;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8793;PARAF SEXT AÇO (8.8) 30X100 MA ZINCADO AMARELO (RP);PASSO 3,50MM / CHAVE 46;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8794;PARAF SEXT AÇO (8.8) 30X110 MA ZINCADO AMARELO (RP);PASSO 3,50MM / CHAVE 46;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
8795;PARAF SEXT AÇO (8.8) 30X120 MA ZINCADO AMARELO (RP);PASSO 3,50MM / CHAVE 46;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
